month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2020-12-01,45693149.787201664262,134,134,3465,4577
2021-01-01,236845536.62461997,184,109,6604,8954
2021-02-01,137566890.10614838,89,26,3263,4483
2021-03-01,97837230.754087528887,110,50,1896,2632
2021-04-01,83134012.836988396771,121,46,1764,2174
2021-05-01,253494154.38835017,130,60,3649,4338
2021-06-01,231192242.09702467,148,66,4966,6154
2021-07-01,314335901.56666585,193,83,6562,8310
2021-08-01,362583704.74291843,193,74,5490,6436
2021-09-01,274678187.38602640,167,61,3963,4990
2021-10-01,641420146.05826786,225,90,5270,6779
2021-11-01,1375418690.56780003,667,491,9020,11293
2021-12-01,1977824338.11536423,378,110,7714,10419
2022-01-01,3529965346.22772221,441,125,9433,12570
2022-02-01,1173039694.62273988,352,93,6683,8755
2022-03-01,1377366688.49073953,345,79,8222,10811
2022-04-01,1960918619.37647614,434,129,15877,23585
2022-05-01,3715934229.14788854,429,101,15447,21811
2022-06-01,1605303550.95244422,416,97,9283,13190
2022-07-01,1158815886.71124740,421,119,10314,14451
2022-08-01,935651323.70366575,445,134,11110,15843
2022-09-01,942291462.89386742,503,159,12689,19987
2022-10-01,922130014.66184022,468,130,10128,14662
2022-11-01,1821488744.79034145,568,197,14626,22008
2022-12-01,408702099.12529376,453,115,7918,12284
2023-01-01,777013977.93897159,494,113,16231,26847
2023-02-01,861688283.70406580,461,100,18997,29494
2023-03-01,1619212795.02658015,507,120,15321,23643
2023-04-01,517080046.49375500,345,49,8144,12010
2023-05-01,287805784.12816247,325,53,4013,6025
2023-06-01,949382038.62786360,399,89,6757,10660
2023-07-01,1166839767.92425070,375,65,6184,9432
2023-08-01,926674501.66549103,409,83,6837,10763
2023-09-01,278393330.01186450,376,69,5068,8188
2023-10-01,677498377.16856906,460,114,5880,10010
2023-11-01,370623186.72256225,409,62,6183,9495
2023-12-01,434466574.89883424,395,62,4801,7796
2024-01-01,666782056.80701098,430,80,5800,9535
2024-02-01,362826492.89694192,405,87,5629,9286
2024-03-01,620859002.49506684,389,82,7104,11474
2024-04-01,1325415695.70153878,565,218,9143,16664
2024-05-01,651961475.85711213,423,95,6901,12358
2024-06-01,1846978635.81604246,378,62,6555,11822
2024-07-01,657932214.75895613,442,85,9520,18018
2024-08-01,635059908.04784021,489,104,13744,27022
2024-09-01,347138303.98509310,393,72,6413,12117
2024-10-01,381507749.47146109,309,41,4242,7443
2024-11-01,813819829.87917858,338,41,5655,10745
2024-12-01,714144150.28617977,353,51,8382,15220
2025-01-01,711756516.09998696,409,73,7030,12330
2025-02-01,681042237.71225631,441,85,12485,24141
2025-03-01,603283251.79400674,523,114,16185,32730
2025-04-01,329348411.57439088,490,95,14013,25772
2025-05-01,352394383.83378785,412,69,9651,18616
2025-06-01,195048781.57011995,356,51,6361,12135
2025-07-01,377816922.87575263,411,79,9384,17422
2025-08-01,297026247.51554910,406,81,9765,19483
2025-09-01,151580867.59077631,376,66,9325,18000
2025-10-01,347365164.59147900,401,79,14004,29034
2025-11-01,230190857.79601710,431,98,15653,33240
2025-12-01,113598215.95251183,477,138,13848,30556
2026-01-01,275658318.54145462,501,162,26932,59709
2026-02-01,440650199.50753823,508,135,23466,53302
2026-03-01,183840647.78355216,470,124,16309,35938
2026-04-01,73988903.550343961918,395,78,10622,22837
2026-05-01,53055791.937340193299,390,98,6566,14172
2026-06-01,115980137.67239269,448,118,13314,28178
