month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2018-09-01,28,28,3111968514490,3111968.514490000000,16,2,18
2018-10-01,220,220,24991403941898,24991403.941898000000,119,15,134
2018-11-01,1903,1903,66717700543493,66717700.543493000000,463,29,492
2018-12-01,1808,1794,64960718547798,64960718.547798000000,529,79,608
2019-01-01,1201,1185,289562570530494,289562570.5304940000,465,121,586
2019-02-01,1543,1543,94107804775432,94107804.775432000000,519,285,804
2019-03-01,2266,2091,45390359758685,45390359.758685000000,519,479,998
2019-04-01,3609,3601,83777492333232,83777492.333232000000,975,540,1515
2019-05-01,7999,7869,127545750252883,127545750.2528830000,2465,1156,3621
2019-06-01,9538,9348,111053495446252,111053495.4462520000,2459,1697,4156
2019-07-01,12711,12081,172071416711259,172071416.7112590000,2389,2134,4523
2019-08-01,12417,11879,179223244795071,179223244.7950710000,2270,2382,4652
2019-09-01,10183,9656,205629115852656,205629115.8526560000,2227,2057,4284
2019-10-01,12497,12065,250388061353456,250388061.3534560000,2635,2480,5115
2019-11-01,13846,13556,250835096917087,250835096.9170870000,2507,2850,5357
2019-12-01,12817,12520,167354339978912,167354339.9789120000,2921,2814,5735
2020-01-01,18313,17597,330684326575464,330684326.5754640000,3730,3352,7082
2020-02-01,29803,28780,280615359811370,280615359.8113700000,5646,5262,10908
2020-03-01,63133,48745,537756562655524,537756562.6555240000,5421,8241,13662
2020-04-01,71860,41591,406738685722729,406738685.7227290000,6332,7452,13784
2020-05-01,64576,38389,428883738309691,428883738.3096910000,7235,8186,15421
2020-06-01,71941,50987,836981621117992,836981621.1179920000,8841,11866,20707
2020-07-01,97198,73371,3130396022010497,3130396022.0104970000,11963,16149,28112
2020-08-01,107107,96507,3738171957539499,3738171957.5394990000,11703,22963,34666
2020-09-01,197524,189312,8858822310159560,8858822310.1595600000,10647,37669,48316
2020-10-01,179116,172560,6273423954032392,6273423954.0323920000,10961,40622,51583
2020-11-01,185395,176296,6857743214417422,6857743214.4174220000,13797,45882,59679
2020-12-01,235356,224036,7284945837756271,7284945837.7562710000,19594,58388,77982
2021-01-01,296146,283388,17800414208880625,17800414208.8806250000,28534,64987,93521
2021-02-01,250198,245326,16527495626617245,16527495626.6172450000,35407,60952,96359
2021-03-01,268799,262797,20566337628853459,20566337628.8534590000,37239,73652,110891
2021-04-01,287214,282080,25024239209199245,25024239209.1992450000,45737,84202,129939
2021-05-01,382233,371310,50615940130996050,50615940130.9960500000,50833,97118,147951
2021-06-01,406979,392842,34958440457033983,34958440457.0339830000,55051,96503,151554
2021-07-01,381580,361603,36129801415411230,36129801415.4112300000,46116,94801,140917
2021-08-01,349878,321363,35008414878909948,35008414878.9099480000,52396,101332,153728
2021-09-01,320262,299181,35868255791647394,35868255791.6473940000,48915,100051,148966
2021-10-01,303853,276868,36395712596939385,36395712596.9393850000,44531,98889,143420
2021-11-01,309020,278602,36241090381539694,36241090381.5396940000,52351,99933,152284
2021-12-01,324839,300111,39025584830564222,39025584830.5642220000,51392,107203,158595
2022-01-01,293922,269866,36364867207142284,36364867207.1422840000,40661,96060,136721
2022-02-01,250404,227779,27726970946593191,27726970946.5931910000,33035,88978,122013
2022-03-01,306110,277558,42883500068938489,42883500068.9384890000,31637,105001,136638
2022-04-01,282823,253017,38102444224152772,38102444224.1527720000,26191,97125,123316
2022-05-01,386043,349165,66926593763099196,66926593763.0991960000,31988,136063,168051
2022-06-01,391451,346928,48905566107667363,48905566107.6673630000,48395,124931,173326
2022-07-01,426063,367521,43818898692385071,43818898692.3850710000,30388,125872,156260
2022-08-01,487268,413114,45641259080732583,45641259080.7325830000,31474,147927,179401
2022-09-01,442693,361113,49116164105911978,49116164105.9119780000,31374,146369,177743
2022-10-01,414062,325219,57642254766292607,57642254766.2926070000,26259,138246,164505
2022-11-01,576397,463662,111266538770067932,111266538770.0679320000,33753,193493,227246
2022-12-01,429511,342884,125694531963813987,125694531963.8139870000,27630,155026,182656
2023-01-01,451489,371467,118628888549029509,118628888549.0295090000,26450,159950,186400
2023-02-01,474265,375477,62652010753836060,62652010753.8360600000,24902,171495,196397
2023-03-01,498924,382190,65959387690480523,65959387690.4805230000,31043,196559,227602
2023-04-01,327787,234183,18002447212509229,18002447212.5092290000,21729,132136,153865
2023-05-01,268737,192531,17756155520508997,17756155520.5089970000,19285,109265,128550
2023-06-01,268656,203883,18726940207984435,18726940207.9844350000,20457,117243,137700
2023-07-01,259959,194026,17421230381527178,17421230381.5271780000,21603,109349,130952
2023-08-01,272807,203407,18542120243623813,18542120243.6238130000,20036,113058,133094
2023-09-01,256371,187270,12253055244839975,12253055244.8399750000,19392,111027,130419
2023-10-01,341507,243373,15827605010758946,15827605010.7589460000,22319,134990,157309
2023-11-01,344874,242063,20023379389669092,20023379389.6690920000,22885,130190,153075
2023-12-01,407724,285825,19502653195515286,19502653195.5152860000,24195,158827,183022
