month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2017-12-01,133.0000000000000000,2,2,1,1
2018-01-01,1503492.399011000000,61,61,67,67
2018-02-01,1433428.685772000000,104,97,215,215
2018-03-01,1495705.221530000000,35,21,52,52
2018-04-01,2081858.803147000000,158,150,291,291
2018-05-01,349546.798892000000,109,91,107,107
2018-06-01,69337.873372000000,49,37,52,52
2018-07-01,612321.974800000000,22,13,22,22
2018-08-01,354555.810520000000,18,13,27,27
2018-09-01,8094833.124556000000,66,53,152,152
2018-10-01,4917807.267625000000,71,47,135,135
2018-11-01,1163984.698998000000,123,94,189,189
2018-12-01,33845045.617793000000,55,34,528,528
2019-01-01,484253.172212000000,58,44,45,45
2019-02-01,236227.540443000000,66,48,72,72
2019-03-01,884300.273535000000,100,69,122,122
2019-04-01,36929992.753541000000,153,117,265,265
2019-05-01,106211718.7075750000,722,660,1481,1481
2019-06-01,188436216.0607880000,1883,1659,4274,4274
2019-07-01,143464300.9452900000,5072,4568,8879,8879
2019-08-01,193421513.2127030000,13864,12802,21297,21297
2019-09-01,336207946.7731820000,18222,15831,30369,30369
2019-10-01,438400415.4550020000,17462,11944,32013,32014
2019-11-01,554801770.6312920000,15227,11306,27115,27129
2019-12-01,526259295.0185720000,14512,10512,27008,27299
2020-01-01,573631371.7600420000,14786,10500,31880,31988
2020-02-01,683565846.4855980000,22143,15927,47993,48060
2020-03-01,1279463314.4284910000,30637,22403,66937,67045
2020-04-01,1426581880.4697880000,38995,29847,87057,87215
2020-05-01,1326928320.0513060000,54593,42215,102368,102600
2020-06-01,2417556370.1987550000,73618,59834,164828,165036
2020-07-01,2755621738.3203310000,76344,56912,200898,204310
2020-08-01,4670971869.3705750000,79997,57221,288057,295987
2020-09-01,10397682255.6990640000,108473,79090,375249,383475
2020-10-01,6153202734.0605650000,113661,78344,346942,351293
2020-11-01,7480720209.2549190000,102828,63121,316258,318177
2020-12-01,9644204176.1343340000,123838,77162,408015,409375
2021-01-01,16494073609.0139550000,134318,83468,393798,394542
2021-02-01,16501454126.2935920000,120607,73611,312527,312939
2021-03-01,20089642621.7871040000,161758,112890,374464,375140
2021-04-01,21684735914.1640400000,243806,181976,476448,478847
2021-05-01,36728278578.9420710000,268549,196174,545007,546502
2021-06-01,22817103464.2650200000,298978,215709,579564,581437
2021-07-01,19359143529.6393760000,180772,108559,404436,405742
2021-08-01,21792415158.4830290000,145571,78727,340133,341521
2021-09-01,21698573895.9943370000,156862,90700,301781,303715
2021-10-01,21811767028.4243220000,156489,92112,311062,313520
2021-11-01,21460925197.1219340000,168714,104147,317187,319542
2021-12-01,23569498746.9291640000,157304,99730,273588,276555
2022-01-01,20578418954.3695440000,116856,69167,210925,213823
2022-02-01,12653523665.5194090000,117402,73745,195448,197912
2022-03-01,15429706975.4856430000,137731,86865,243841,249233
2022-04-01,11589398213.5830110000,96162,53790,189703,191934
2022-05-01,23542433819.8448480000,108055,59895,209638,212521
2022-06-01,21143648815.8507040000,91133,51399,179598,182723
2022-07-01,8369174630.4591840000,109705,70279,213238,218205
2022-08-01,8007652159.1188950000,131458,89245,253474,258471
2022-09-01,8971062721.8847030000,156430,105539,294778,301616
2022-10-01,8923234894.8406090000,159707,104743,296196,302969
2022-11-01,18974711383.2463290000,220907,150393,390038,395033
2022-12-01,11683338996.2007470000,182225,116945,318548,320972
2023-01-01,15646772120.2517510000,191311,120925,346538,350902
2023-02-01,14147473140.2890480000,177646,104212,351960,356205
2023-03-01,25522175910.3256610000,252534,157619,474634,480938
2023-04-01,12292359303.8897580000,183206,102383,340778,344058
2023-05-01,12150119020.6530300000,189009,109109,362280,366613
2023-06-01,13046040265.1282350000,197877,115985,330977,335510
2023-07-01,10198483020.5379680000,174750,101995,319667,324221
2023-08-01,11895458394.2921440000,186561,108262,334155,337398
2023-09-01,8929602578.6837860000,187346,113527,327765,331315
2023-10-01,11402969620.0580040000,214834,129076,387267,391724
2023-11-01,16097979802.3406270000,243679,147149,450936,455016
2023-12-01,16649900152.8568770000,274969,166475,504659,509551
2024-01-01,19626133905.9754780000,303822,189945,540875,546059
2024-02-01,17590654594.9158900000,260702,153093,476044,479486
2024-03-01,26522910627.6353420000,304734,183500,576077,581125
2024-04-01,20468558536.5901930000,276571,162574,515854,519805
2024-05-01,14617973216.0505980000,245552,139188,466774,471362
2024-06-01,12250516736.9017320000,234399,135116,432392,440977
2024-07-01,15044261633.0592850000,196537,104128,411017,417877
2024-08-01,16994798618.2206480000,188749,100279,410464,418268
2024-09-01,12247312300.0753210000,184357,96227,401375,407974
2024-10-01,16211389360.7484730000,199282,106601,431688,440138
2024-11-01,36535701021.4030690000,240402,133469,500991,509522
2024-12-01,35114691974.8033330000,268210,154676,525140,535107
2025-01-01,26824520240.0643630000,240816,140619,471986,483079
2025-02-01,29818515690.9773340000,252019,153788,467909,478052
2025-03-01,21788925153.4496910000,235434,137487,504632,513349
2025-04-01,30224095958.4649240000,231177,138561,505063,513823
2025-05-01,24698772694.4621980000,246435,144452,539219,549359
2025-06-01,22589335277.3887680000,252348,152406,530040,539178
2025-07-01,34604897758.1013260000,294489,177739,618623,627606
2025-08-01,36790371055.6524080000,346069,220126,852725,866225
2025-09-01,45912035824.3051180000,358474,216372,916555,932591
2025-10-01,54217777510.0089230000,432171,260527,1003978,1023311
2025-11-01,40832548268.5611170000,359076,198788,840955,862028
2025-12-01,28727872644.0266250000,427986,285218,956007,1136099
2026-01-01,31966224185.5714120000,531266,365243,1143151,1293761
2026-02-01,30407184459.2683220000,482972,314153,1037576,1183092
2026-03-01,23820780668.5941450000,605824,432004,1309539,1558188
2026-04-01,29586562975.4542510000,502835,319379,1050929,1277168
2026-05-01,24878274616.9899680000,520129,344125,1082457,1163401
2026-06-01,17917722763.5985190000,496953,309903,1070007,1158858
