month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2022-11-01,20,20,1000234820000,1000234.820000000000,8,13,14
2023-01-01,35,35,399880000,399.8800000000000000,14,25,27
2023-02-01,18,18,74000356008000,74000356.008000000000,10,8,10
2023-03-01,50,50,815274000,815.2740000000000000,35,19,36
2023-06-01,17,17,220015656527,220015.656527000000,6,9,9
2023-07-01,2,2,14343473,14.3434730000000000,2,1,3
2023-08-01,1458,1268,56553636649982,56553636.649982000000,280,598,598
2023-09-01,2992,2714,99274946627346,99274946.627346000000,729,1216,1275
2023-10-01,4796,4449,159729670520028,159729670.5200280000,1003,1633,1693
2023-11-01,6374,6131,89350238546051,89350238.546051000000,1328,2039,2112
2023-12-01,10610,7699,403632928022475,403632928.0224750000,2041,4423,4520
2024-01-01,10055,9187,521956589519426,521956589.5194260000,2150,2723,2963
2024-02-01,12137,11097,617002488211613,617002488.2116130000,2487,3192,3319
2024-03-01,16155,14775,738006408182979,738006408.1829790000,3509,4383,4558
2024-04-01,23302,20215,911121807002555,911121807.0025550000,4069,4898,5260
2024-05-01,26829,24138,588221751829953,588221751.8299530000,5158,6111,6496
2024-06-01,35592,32849,921681973419357,921681973.4193570000,6830,8129,8453
2024-07-01,39904,36621,1610967562284034,1610967562.2840340000,7266,8287,8849
2024-08-01,46613,43271,2161455931306798,2161455931.3067980000,8361,9681,10101
2024-09-01,40720,38280,1101623535033300,1101623535.0333000000,7911,9337,9790
2024-10-01,43935,41416,1522710105562864,1522710105.5628640000,7893,9470,9855
2024-11-01,36248,33097,1724113249546386,1724113249.5463860000,7082,8475,9076
2024-12-01,36745,34179,2255603567250552,2255603567.2505520000,7266,9227,9692
2025-01-01,47695,45284,1226678866134104,1226678866.1341040000,8868,10822,11356
2025-02-01,61932,55165,3312788726561984,3312788726.5619840000,9926,11640,12590
2025-03-01,94521,85542,2909020332464987,2909020332.4649870000,11493,14248,14932
2025-04-01,127141,117707,3006018740081498,3006018740.0814980000,15212,17254,18086
2025-05-01,148008,140071,2727284159930468,2727284159.9304680000,16483,18298,19156
2025-06-01,120028,112470,2202468981924825,2202468981.9248250000,14548,16786,17442
2025-07-01,104790,96662,2724073518606189,2724073518.6061890000,16063,18017,19041
2025-08-01,120084,109468,2661990843830255,2661990843.8302550000,16743,19053,19844
2025-09-01,133628,118655,8785117433385386,8785117433.3853860000,19274,22182,22984
2025-10-01,161456,138781,6505421202785649,6505421202.7856490000,22837,25308,26607
2025-11-01,158275,135600,11167236419430461,11167236419.4304610000,21644,24146,25177
2025-12-01,185904,160271,15765319842707457,15765319842.7074570000,26244,29961,30832
2026-01-01,219518,183213,14191950243085963,14191950243.0859630000,31313,40652,42292
2026-02-01,189359,145621,15415799399843562,15415799399.8435620000,25507,28511,29963
2026-03-01,217378,164337,18374609311218055,18374609311.2180550000,29836,31631,35567
2026-04-01,176112,131595,24025593705340898,24025593705.3408980000,24026,27754,28770
2026-05-01,157280,120682,14076648851783672,14076648851.7836720000,21875,24275,25694
2026-06-01,147212,110597,14834796693932569,14834796693.9325690000,20523,22291,23329
