month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2024-08-01,3,3,400000000000000000000,400.0000000000000000,2,2,3
2024-09-01,38,38,2249213000000000000000000,2249213.000000000000,5,5,7
2024-10-01,115,115,52093122990000000000000000,52093122.990000000000,9,14,17
2024-11-01,57,57,49836589450000000000000000,49836589.450000000000,8,9,13
2024-12-01,81,81,85348882438703180000000000,85348882.438703180000,28,33,40
2025-01-01,672,559,206023906808374440631780427,206023906.80837444,55,57,79
2025-02-01,1434,1083,185971467507484488542304034,185971467.50748449,100,87,131
2025-03-01,1507,1063,157943732941387819616811603,157943732.94138782,87,90,123
2025-04-01,2991,1959,273272324063385531784420780,273272324.06338553,160,154,202
2025-05-01,3270,2067,325107106234925960198975273,325107106.23492596,196,192,241
2025-06-01,5045,2627,867105413143177326799632221,867105413.14317733,248,274,312
2025-07-01,6977,3700,1066060980146923539884225495,1066060980.14692354,326,356,416
2025-08-01,9539,4585,1098045675906462742942135651,1098045675.90646274,361,404,466
2025-09-01,10099,5075,1647466437933992373793021126,1647466437.93399237,507,521,625
2025-10-01,13079,6799,1837760901787567386372734808,1837760901.78756739,534,556,642
2025-11-01,11224,5542,1672653486916173104286599270,1672653486.91617310,526,564,648
2025-12-01,9941,4582,1342953128211210851690801554,1342953128.21121085,597,589,709
2026-01-01,9136,3942,949072324770144146539417846,949072324.77014415,595,604,702
2026-02-01,9073,3980,1046477691477417439446634690,1046477691.47741744,517,529,626
2026-03-01,12254,5298,3737796013630477133751571884,3737796013.63047713,480,495,591
2026-04-01,14962,6437,6037276264244455119872145131,6037276264.24445512,651,673,767
2026-05-01,12124,4918,2699272817715264613772270453,2699272817.71526461,540,587,677
2026-06-01,14068,5548,3948650456080014776249709808,3948650456.08001478,552,666,760
