month,newly_adopted_addresses
2025-03-01,6
2025-04-01,10047
2025-05-01,32
2025-06-01,85
2025-07-01,106
2025-08-01,391
2025-09-01,597
2025-10-01,1004
2025-11-01,1253
2025-12-01,741
2026-01-01,454
2026-02-01,810
2026-03-01,871
2026-04-01,810
2026-05-01,1027
2026-06-01,672
