month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2023-06-01,2,2,1000000000000000000000000,1000000.000000000000,1,1,2
2023-07-01,22,22,532637547779142638488269,532637.547779142638,5,18,23
2023-08-01,24,24,3702241860452720469181752,3702241.860452720469,5,12,17
2023-09-01,27,27,3685415507314993129428754,3685415.507314993129,4,12,16
2023-10-01,22,22,10662841829189925014403799,10662841.829189925014,6,14,20
2023-11-01,13,13,15005671620100000000000000,15005671.620100000000,1,5,6
2023-12-01,7,7,16000000000000000000000000,16000000.000000000000,1,1,2
2024-01-01,27,27,27780649951700000000000000,27780649.951700000000,2,7,9
2024-02-01,80,80,20687658584801277741514727,20687658.584801277742,2,13,15
2024-03-01,26,26,4916495832000000000000000,4916495.832000000000,2,4,6
2024-04-01,15,15,2497791240000000000000000,2497791.240000000000,1,4,5
2024-05-01,14,14,1031269880000000000000000,1031269.880000000000,1,6,7
2024-06-01,19,19,1455214560000000000000000,1455214.560000000000,1,7,8
2024-07-01,23,23,690463260000000000000000,690463.260000000000,1,9,10
2024-08-01,25,24,594308371644327741514727,594308.371644327742,2,7,9
2024-09-01,15,15,333811400000000000000000,333811.400000000000,1,3,4
2024-10-01,13,13,1366140297121977741514727,1366140.297121977742,2,4,6
2024-11-01,2,2,309000000000000000000,309.0000000000000000,1,2,3
2024-12-01,8,8,20937037886050000000000,20937.037886050000,2,5,7
2025-01-01,212,212,413402674700000000000000,413402.674700000000,1,44,45
2025-02-01,422,420,695013232800000000000000,695013.232800000000,3,44,47
2025-03-01,6,5,2878983180820000000000,2878.9831808200000000,2,5,7
2025-04-01,4,4,32420862900000000000000,32420.862900000000,2,3,5
2025-05-01,1,1,168900000000000000000,168.9000000000000000,1,1,2
2025-06-01,2,2,122838500000000000000,122.8385000000000000,1,2,3
2025-07-01,4,4,173500000000000000000,173.5000000000000000,1,3,4
2025-08-01,5,5,375174558000000000000000,375174.558000000000,1,4,5
2025-09-01,23,23,65234388600000000000000,65234.388600000000,1,5,6
2025-10-01,4,4,112000000000000000000,112.0000000000000000,4,2,6
2025-11-01,10,10,29153586350000000000000,29153.586350000000,5,4,9
2025-12-01,11,11,38515000000000000000000,38515.000000000000,4,3,7
2026-01-01,17,17,34341000000000000000000,34341.000000000000,6,4,10
2026-02-01,13,13,43290820000000000000000,43290.820000000000,8,2,10
2026-03-01,7,7,77142791399999999999999,77142.791400000000,3,6,9
2026-04-01,10,10,10892149389598689422506,10892.149389598689,9,3,12
2026-05-01,7,7,41650208486805621747611,41650.208486805622,5,5,10
2026-06-01,10,10,5294631137163292288377,5294.6311371632922884,9,5,14
