month,newly_adopted_addresses
2024-09-01,886
2024-10-01,760
2024-11-01,962
2024-12-01,1038
2025-01-01,991
2025-02-01,2602
2025-03-01,1618
2025-04-01,1017
2025-05-01,3048
2025-06-01,4475
2025-07-01,3620
2025-08-01,2606
2025-09-01,2046
2025-10-01,2100
2025-11-01,2392
2025-12-01,1967
2026-01-01,3132
2026-02-01,1716
2026-03-01,2678
2026-04-01,3342
2026-05-01,3040
2026-06-01,4076
