month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2024-09-01,640550266.60910510,141,141,2941,3237
2024-10-01,2970301438.17596331,282,209,6297,8085
2024-11-01,4728790516.65236591,347,194,14941,16960
2024-12-01,4447448004.87456183,418,184,17330,20379
2025-01-01,6060898534.52998648,442,181,13257,16315
2025-02-01,10710269583.32158678,642,298,28305,35520
2025-03-01,7500793512.46486354,698,282,28761,37262
2025-04-01,10263354012.07495682,650,205,22696,29731
2025-05-01,25688575874.38657574,915,434,25811,38743
2025-06-01,35059177171.13285744,1516,916,35193,56051
2025-07-01,44798421397.47968196,1884,992,38958,63612
2025-08-01,38834521107.90340822,1938,781,43140,70821
2025-09-01,38074920904.50754196,1920,744,46046,75469
2025-10-01,46887647435.26531286,1928,691,44665,79679
2025-11-01,51071158674.17875428,2475,1005,44436,77263
2025-12-01,48752808429.40273069,1217,401,43660,84898
2026-01-01,52589851443.80645346,1563,780,48392,99277
2026-02-01,41819244595.20456993,1370,594,61630,129542
2026-03-01,55296192676.25098531,1854,1002,73381,157089
2026-04-01,59787833750.99866530,1672,842,60850,136861
2026-05-01,69131548981.58150910,1633,767,49076,101995
2026-06-01,47820961315.89674362,1814,906,62967,138793
