month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2023-02-01,6,6,25000009000000,25000009.000000000000,4,1,5
2023-03-01,15,15,276758000,276.7580000000000000,2,1,3
2023-06-01,9,9,14965646527,14965.646527000000,3,1,4
2023-08-01,231,228,4699780837821,4699780.837821000000,98,55,153
2023-09-01,402,400,10010719882616,10010719.882616000000,155,79,234
2023-10-01,511,511,10559614432466,10559614.432466000000,162,97,259
2023-11-01,456,456,16222144184090,16222144.184090000000,171,112,283
2023-12-01,1457,1412,70201839732043,70201839.732043000000,462,132,594
2024-01-01,1882,1881,106316925662583,106316925.6625830000,509,146,655
2024-02-01,1931,1929,115386842681226,115386842.6812260000,398,106,504
2024-03-01,2962,2961,220116313389068,220116313.3890680000,672,105,777
2024-04-01,3728,3725,170689538622333,170689538.6223330000,648,124,772
2024-05-01,2764,2758,37431758842484,37431758.842484000000,763,150,913
2024-06-01,3507,3502,100158517666621,100158517.666621000000,808,122,930
2024-07-01,4466,4460,264620786347312,264620786.3473120000,1078,116,1194
2024-08-01,4457,4454,388376142471106,388376142.4711060000,1358,131,1489
2024-09-01,3611,3602,215697381079108,215697381.0791080000,1084,133,1217
2024-10-01,3984,3982,343225901463950,343225901.4639500000,1101,129,1230
2024-11-01,2820,2818,209594768233822,209594768.2338220000,1112,122,1234
2024-12-01,2515,2497,148962937558560,148962937.5585600000,1138,156,1294
2025-01-01,3078,3040,64006388780109,64006388.780109000000,1372,165,1537
2025-02-01,5613,5581,614897476036403,614897476.0364030000,2010,204,2214
2025-03-01,6881,6857,368565074232708,368565074.2327080000,2256,233,2489
2025-04-01,7097,7080,348955828290989,348955828.2909890000,2786,221,3007
2025-05-01,6474,6446,240660169504810,240660169.5048100000,2635,244,2879
2025-06-01,5483,5467,137474582465442,137474582.4654420000,2175,232,2407
2025-07-01,6198,6174,235816429773234,235816429.7732340000,2470,284,2754
2025-08-01,6844,6822,249185340555230,249185340.5552300000,2546,349,2895
2025-09-01,9778,9758,1148815178433878,1148815178.4338780000,2877,493,3370
2025-10-01,12222,12200,1131566222128161,1131566222.1281610000,3972,643,4615
2025-11-01,13869,13738,1878066601451605,1878066601.4516050000,3835,530,4365
2025-12-01,14532,14340,2577757109912067,2577757109.9120670000,3478,917,4395
2026-01-01,18481,18381,2527408826108693,2527408826.1086930000,4010,1108,5118
2026-02-01,19113,18927,3028819240879849,3028819240.8798490000,4613,1205,5818
2026-03-01,20619,20350,2502368010139266,2502368010.1392660000,7542,1703,9245
2026-04-01,14149,13894,3369694217358030,3369694217.3580300000,4278,1389,5667
2026-05-01,14210,13992,1859830139925566,1859830139.9255660000,4066,1341,5407
2026-06-01,14880,14714,1158464800408891,1158464800.4088910000,3503,1326,4829
