month,newly_adopted_addresses
2025-03-01,11
2025-04-01,115
2025-05-01,2353
2025-06-01,11543
2025-07-01,5353
2025-08-01,5626
2025-09-01,9442
2025-10-01,2707
2025-11-01,1843
2025-12-01,4410
2026-01-01,2018
2026-02-01,1321
2026-03-01,878
2026-04-01,1302
2026-05-01,1067
2026-06-01,783
