month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2023-08-01,166922.073653000000,56,56,286,342
2023-09-01,11754392.814413000000,70,48,313,398
2023-10-01,11174049.107867000000,85,46,372,467
2023-11-01,10681050.407202000000,103,54,319,388
2023-12-01,48659928.682906000000,203,148,703,930
2024-01-01,136678742.7837550000,156,70,853,1168
2024-02-01,199150689.9222850000,170,68,883,1425
2024-03-01,200680417.4183680000,186,70,1163,1826
2024-04-01,367805265.8970980000,226,100,2444,4630
2024-05-01,233058821.8281420000,263,99,1901,3378
2024-06-01,228059041.3592750000,255,71,1895,3424
2024-07-01,480623847.0502090000,259,82,2304,3961
2024-08-01,232333980.5113490000,272,86,2436,3789
2024-09-01,168622339.2741960000,225,59,1832,2725
2024-10-01,225193812.3836980000,215,56,1838,2914
2024-11-01,343905611.7712870000,242,70,2573,4091
2024-12-01,361992444.2332070000,235,59,1943,3107
2025-01-01,162027817.9995510000,273,100,1849,2688
2025-02-01,584370703.2325650000,387,164,4788,7652
2025-03-01,558209842.6566570000,472,199,6454,10547
2025-04-01,350689013.5999010000,462,167,6866,10954
2025-05-01,366200065.1448510000,457,150,5968,9276
2025-06-01,162264917.2698250000,439,146,5119,8203
2025-07-01,206455211.1221210000,530,193,5835,9791
2025-08-01,491948947.1704900000,679,301,7723,12932
2025-09-01,2149904914.2880430000,782,395,13522,19454
2025-10-01,2321253316.5725140000,1087,604,16402,29176
2025-11-01,3220924218.6066580000,979,442,16805,29401
2025-12-01,2490186516.6517600000,1361,846,16549,30202
2026-01-01,5106567859.7037580000,1929,1337,21081,39965
2026-02-01,6550430347.7328430000,2042,1359,25947,53472
2026-03-01,8350902142.1234700000,2280,1448,26557,63208
2026-04-01,10175163046.8565740000,2475,1601,23960,54278
2026-05-01,6988086387.2343190000,2585,1663,19447,41357
2026-06-01,6791831292.7204350000,2392,1438,20165,44566
