month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2022-11-01,7,7,1000087560000,1000087.560000000000,1,7,8
2023-01-01,2,2,2000000,2.0000000000000000,1,2,3
2023-02-01,2,2,24000196198000,24000196.198000000000,1,2,3
2023-06-01,2,2,110000000000,110000.000000000000,1,2,3
2023-08-01,473,468,44249012028095,44249012.028095000000,44,246,290
2023-09-01,523,512,54936121332888,54936121.332888000000,70,330,400
2023-10-01,780,744,65676132627918,65676132.627918000000,87,412,499
2023-11-01,649,621,15485187738967,15485187.738967000000,104,333,437
2023-12-01,2739,797,142953773146070,142953773.1460700000,134,2342,2476
2024-01-01,1064,1022,114505555215241,114505555.2152410000,132,585,717
2024-02-01,1031,1006,110187914002934,110187914.0029340000,99,556,655
2024-03-01,1341,1291,91972802013749,91972802.013749000000,91,799,890
2024-04-01,1417,1378,201998529004117,201998529.0041170000,69,1014,1083
2024-05-01,1735,1663,105828067569345,105828067.5693450000,96,1252,1348
2024-06-01,2037,1943,125957682547389,125957682.5473890000,90,1575,1665
2024-07-01,2380,2190,208304245464852,208304245.4648520000,141,1646,1787
2024-08-01,2907,2604,396431390872552,396431390.8725520000,113,1797,1910
2024-09-01,2471,2281,254165904346111,254165904.3461110000,115,1733,1848
2024-10-01,2526,2409,303130186419137,303130186.4191370000,100,1825,1925
2024-11-01,2700,2538,228477656937210,228477656.9372100000,101,1872,1973
2024-12-01,2793,2671,289063243775980,289063243.7759800000,103,1996,2099
2025-01-01,3333,3184,105826927464969,105826927.4649690000,108,2446,2554
2025-02-01,5903,5456,447934679303482,447934679.3034820000,212,3072,3284
2025-03-01,6724,6329,329975512581050,329975512.5810500000,182,3652,3834
2025-04-01,5689,5399,334453321355155,334453321.3551550000,178,3238,3416
2025-05-01,5119,4832,321146584056208,321146584.0562080000,232,2862,3094
2025-06-01,4586,4259,177739033957516,177739033.9575160000,195,2546,2741
2025-07-01,4812,4491,250908516845076,250908516.8450760000,229,2783,3012
2025-08-01,6175,5822,208447807182176,208447807.1821760000,278,3203,3481
2025-09-01,8782,8337,846367972635445,846367972.6354450000,332,3552,3884
2025-10-01,9564,8983,1084831878276826,1084831878.2768260000,428,4002,4430
2025-11-01,9844,9075,1520421726370406,1520421726.3704060000,420,3589,4009
2025-12-01,11114,10268,2502711966839856,2502711966.8398560000,549,3758,4307
2026-01-01,19759,18362,2504528941030351,2504528941.0303510000,932,8148,9080
2026-02-01,19665,18120,2836484950162706,2836484950.1627060000,700,7993,8693
2026-03-01,20685,18858,2564926546045965,2564926546.0459650000,901,8035,8936
2026-04-01,16917,15365,3126145014245629,3126145014.2456290000,1351,6136,7487
2026-05-01,15232,14020,2206136941841315,2206136941.8413150000,1464,4034,5498
2026-06-01,17591,16313,1077019192711124,1077019192.7111240000,1522,4298,5820
