month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2022-05-01,1,1,25200000,25.2000000000000000,1,1,2
2022-06-01,21,21,1487614636,1487.6146360000000000,11,15,26
2022-07-01,271,270,875520201184,875520.201184000000,25,151,176
2022-08-01,551,551,4325857289987,4325857.289987000000,34,430,464
2022-09-01,540,504,10654616811895,10654616.811895000000,37,202,239
2022-10-01,1063,999,28680956061553,28680956.061553000000,43,333,376
2022-11-01,592,572,19512284972706,19512284.972706000000,50,267,317
2022-12-01,348,329,8348483680378,8348483.680378000000,33,188,221
2023-01-01,351,338,7244546520417,7244546.520417000000,32,152,184
2023-02-01,281,267,13663548037302,13663548.037302000000,42,166,208
2023-03-01,1085,982,44774115860395,44774115.860395000000,54,445,499
2023-04-01,620,589,40992443051812,40992443.051812000000,51,287,338
2023-05-01,410,398,24170717214883,24170717.214883000000,38,208,246
2023-06-01,378,368,14534981788527,14534981.788527000000,46,202,248
2023-07-01,444,426,24772004265902,24772004.265902000000,43,226,269
2023-08-01,467,446,18157122401207,18157122.401207000000,39,213,252
2023-09-01,426,405,9061911308541,9061911.308541000000,43,245,288
2023-10-01,551,527,16405601022393,16405601.022393000000,50,272,322
2023-11-01,504,483,27964226540831,27964226.540831000000,43,256,299
2023-12-01,594,571,25638489809063,25638489.809063000000,41,260,301
2024-01-01,562,546,11832007962483,11832007.962483000000,41,274,315
2024-02-01,495,481,10472503991503,10472503.991503000000,36,240,276
2024-03-01,629,609,20548712997466,20548712.997466000000,46,284,330
2024-04-01,571,559,22271172524901,22271172.524901000000,45,318,363
2024-05-01,638,621,10062452725479,10062452.725479000000,42,296,338
2024-06-01,574,524,6046579150837,6046579.150837000000,35,288,323
2024-07-01,735,717,18588767096339,18588767.096339000000,54,302,356
2024-08-01,841,762,37103880099158,37103880.099158000000,52,326,378
2024-09-01,807,741,52102960068914,52102960.068914000000,52,331,383
2024-10-01,830,749,57603350989986,57603350.989986000000,46,358,404
2024-11-01,1152,1016,103454441654387,103454441.6543870000,70,466,536
2024-12-01,1203,1079,79998124307565,79998124.307565000000,81,556,637
2025-01-01,1425,1265,87623428652332,87623428.652332000000,99,599,698
2025-02-01,1359,1173,119707399125500,119707399.1255000000,82,545,627
2025-03-01,2010,1881,67895539163270,67895539.163270000000,115,711,826
2025-04-01,4307,4039,158905915923115,158905915.9231150000,133,1110,1243
2025-05-01,3592,3406,227099710254977,227099710.2549770000,165,956,1121
2025-06-01,3504,3333,134480880172634,134480880.1726340000,144,971,1115
2025-07-01,5174,4837,177633818272092,177633818.2720920000,206,1405,1611
2025-08-01,6338,6003,185587942560396,185587942.5603960000,264,1824,2088
2025-09-01,5880,5469,193229084882040,193229084.8820400000,296,1772,2068
2025-10-01,7135,6687,248932857486787,248932857.4867870000,311,2230,2541
2025-11-01,5308,4953,148121466690979,148121466.6909790000,334,1977,2311
2025-12-01,6863,6477,162651626343718,162651626.3437180000,435,2432,2867
2026-01-01,11544,10704,243388384222596,243388384.2225960000,881,4098,4979
2026-02-01,14143,12586,266929394719715,266929394.7197150000,713,5419,6132
2026-03-01,13488,12688,346240024995479,346240024.9954790000,672,3939,4611
2026-04-01,10325,9504,276176924170603,276176924.1706030000,1255,3353,4608
2026-05-01,9753,8945,280695795802538,280695795.8025380000,1101,2824,3925
2026-06-01,11292,10371,224218158869121,224218158.8691210000,1290,3335,4625
