month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2025-03-01,19,19,4500967610000000000000000,4500967.610000000000,3,5,8
2025-04-01,540,453,10053499390244125151427172,10053499.390244125151,37,346,383
2025-05-01,6473,6121,35701520061598205709510708,35701520.061598205710,143,2728,2871
2025-06-01,84336,6857,39173077264797369385752217,39173077.264797369386,1174,80010,81184
2025-07-01,18041,15567,68523976954923752853029450,68523976.954923752853,406,2485,2891
2025-08-01,24199,23227,316601555636625035681619294,316601555.63662504,418,3566,3984
2025-09-01,18742,17893,292612897383028598440354426,292612897.38302860,1169,6255,7424
2025-10-01,7911,7609,542259292610567674010990717,542259292.61056767,374,2154,2528
2025-11-01,5707,5392,193461821211271218248950093,193461821.21127122,230,1215,1445
2025-12-01,8951,8333,746944222100098262135787592,746944222.10009826,353,4225,4578
2026-01-01,8364,7784,1837522705883467409890641397,1837522705.88346741,324,1976,2300
2026-02-01,4497,4150,440895032507185733474246663,440895032.50718573,189,1148,1337
2026-03-01,3593,3400,261540518113233997001708158,261540518.11323400,153,886,1039
2026-04-01,5591,5323,958866815562762069704749015,958866815.56276207,207,1232,1439
2026-05-01,4999,4722,435533947560031766694747571,435533947.56003177,154,791,945
2026-06-01,4390,4149,927703238614699748997462568,927703238.61469975,199,785,984
