month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2025-05-01,205064283014.3602340000,916078,560692,2287111,2735648
2025-06-01,171094021716.6291500000,970827,605133,2345319,2766926
2025-07-01,243335206949.4731950000,1032436,623549,2539125,2956808
2025-08-01,212758058886.5376020000,1147908,701663,2646410,3066597
2025-09-01,211291118865.1452180000,1231585,767033,2676226,3309460
2025-10-01,222639122715.0990830000,1541248,976313,2963744,3727607
2025-11-01,205270059600.8738730000,1662327,1073283,3153382,4039708
2025-12-01,183449222876.5285790000,2115616,1469044,4086432,7351626
2026-01-01,188515447254.3445550000,2754496,2012911,5217153,8104762
2026-02-01,168539241570.4407080000,2244209,1636954,4209817,5685152
2026-03-01,183967251087.7302470000,2217868,1492161,4378878,5708942
2026-04-01,199866257806.4977970000,1413229,824730,2956154,3789119
2026-05-01,197856498901.8421500000,1413951,845918,2789129,3773132
2026-06-01,206645595865.1143200000,1376057,860992,2899325,4284203
