month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2025-03-01,62,62,197971892815250000000000000,197971892.81525000,11,18,18
2025-04-01,115973,59513,7241091003097230840218808459,7241091003.09723084,1090,2771,2774
2025-05-01,4660196,2629473,10686174472275394932275002877,10686174472.27539493,49872,74363,74557
2025-06-01,25041097,16760531,43365338814630605820052313606,43365338814.63060582,1992344,2592798,2610027
2025-07-01,25749381,15967840,32578757187865716052180134043,32578757187.86571605,854809,1420666,1586284
2025-08-01,13827256,8807590,16712553061487882169838583398,16712553061.48788217,561038,767423,784203
2025-09-01,8819996,4941338,14113507046641001434761755275,14113507046.64100143,368647,552260,568781
2025-10-01,13417241,7434469,12677726226159309068874609570,12677726226.15930907,323437,503787,515205
2025-11-01,12820272,6376665,8712257700416757577950148000,8712257700.41675758,179118,248604,260689
2025-12-01,10346985,4402515,8338848713745301323852546364,8338848713.74530132,117819,152752,158634
2026-01-01,30640176,11673341,15848262945723860933338205475,15848262945.72386093,247099,428527,435611
2026-02-01,17244111,8214313,7443485918355411513625595534,7443485918.35541151,99645,129566,132749
2026-03-01,13808224,6224214,5995762297167532956480186087,5995762297.16753296,85226,106995,110086
2026-04-01,9548410,4598823,5644329697595143986222823115,5644329697.59514399,78043,56131,89358
2026-05-01,9388740,5433546,8087646338066853406058212786,8087646338.06685341,56060,63753,68345
2026-06-01,6781580,4055782,12062787493362575096997230153,12062787493.36257510,69644,81167,85569
2026-07-01,10081956,5305585,9799270745549263336396402383,9799270745.54926334,60990,67875,71177
2026-08-01,5315301,2337146,6415222334242644206353190679,6415222334.24264421,29266,32874,36321
