month,mint_event_count,mint_transaction_count,unique_mint_recipients,raw_minted_amount,minted_volume,burn_event_count,burn_transaction_count,unique_burn_senders,raw_burned_amount,burned_volume,net_issuance,cumulative_net_issuance
2020-09-01,3,3,2,205000000000000000000000,205000.000000000000,0,0,0,0,0E-36,205000.000000000000000000000000000000000000,205000.000000000000000000000000000000000000
2021-02-01,3,3,1,200000000000000000000000,200000.000000000000,0,0,0,0,0E-36,200000.000000000000000000000000000000000000,405000.000000000000000000000000000000000000
2021-03-01,2,2,1,100000000000000000000000,100000.000000000000,0,0,0,0,0E-36,100000.000000000000000000000000000000000000,505000.000000000000000000000000000000000000
2021-04-01,4,4,1,550000000000000000000000,550000.000000000000,1,1,1,1440466061174,0.000001440466061174000000,549999.999998559533938826000000,1054999.999998559533938826000000000000000000
2021-05-01,3,3,1,250000000000000000000000,250000.000000000000,0,0,0,0,0E-36,250000.000000000000000000000000000000000000,1304999.999998559533938826000000000000000000
2021-06-01,0,0,0,0,0E-36,1,1,1,0,0E-36,0E-36,1304999.999998559533938826000000000000000000
2021-08-01,0,0,0,0,0E-36,2,2,2,0,0E-36,0E-36,1304999.999998559533938826000000000000000000
2021-09-01,1,1,1,100000000000000000000000,100000.000000000000,0,0,0,0,0E-36,100000.000000000000000000000000000000000000,1404999.999998559533938826000000000000000000
2021-10-01,0,0,0,0,0E-36,1,1,1,19,1.9000000000000000000E-17,-1.9000000000000000000E-17,1404999.999998559533938807000000000000000000
2021-11-01,0,0,0,0,0E-36,1,1,1,0,0E-36,0E-36,1404999.999998559533938807000000000000000000
2021-12-01,0,0,0,0,0E-36,1,1,1,1000000,1.00000000000000000000E-12,-1.000000000000000000000000E-12,1404999.999998559532938807000000000000000000
2022-05-01,0,0,0,0,0E-36,1,1,1,0,0E-36,0E-36,1404999.999998559532938807000000000000000000
2022-06-01,0,0,0,0,0E-36,1,1,1,7711030131892,0.000007711030131892000000,-0.000007711030131892000000000000000000,1404999.999990848502806915000000000000000000
2022-10-01,0,0,0,0,0E-36,1,1,1,1000,1.00000000000000000E-15,-1.000000000000000000000E-15,1404999.999990848502805915000000000000000000
2022-11-01,0,0,0,0,0E-36,1,1,1,800000000000000000000000,800000.000000000000,-800000.000000000000000000000000000000000000,604999.999990848502805915000000000000000000
2023-05-01,0,0,0,0,0E-36,2,2,2,3,3.000000000000000000E-18,-3.000000000000000000E-18,604999.999990848502805912000000000000000000
2023-08-01,0,0,0,0,0E-36,2,2,2,31007401090697,0.000031007401090697000000,-0.000031007401090697000000000000000000,604999.999959841101715215000000000000000000
2023-11-01,0,0,0,0,0E-36,1,1,1,0,0E-36,0E-36,604999.999959841101715215000000000000000000
2024-02-01,0,0,0,0,0E-36,1,1,1,1000,1.00000000000000000E-15,-1.000000000000000000000E-15,604999.999959841101714215000000000000000000
2024-05-01,0,0,0,0,0E-36,1,1,1,0,0E-36,0E-36,604999.999959841101714215000000000000000000
2024-06-01,0,0,0,0,0E-36,1,1,1,1,1.000000000000000000E-18,-1.000000000000000000E-18,604999.999959841101714214000000000000000000
2024-07-01,0,0,0,0,0E-36,2,2,2,2,2.000000000000000000E-18,-2.000000000000000000E-18,604999.999959841101714212000000000000000000
2024-11-01,0,0,0,0,0E-36,2,2,2,10000000001,1.00000000010000000000E-8,-1.0000000001000000000000000000E-8,604999.999959831101714211000000000000000000
2025-03-01,0,0,0,0,0E-36,3,3,2,1010000010000,0.000001010000010000000000,-0.000001010000010000000000000000000000,604999.999958821101704211000000000000000000
2025-10-01,0,0,0,0,0E-36,1,1,1,100000000,1.000000000000000000E-10,-1.00000000000000000000000000E-10,604999.999958821001704211000000000000000000
2026-01-01,0,0,0,0,0E-36,1,1,1,0,0E-36,0E-36,604999.999958821001704211000000000000000000
2026-04-01,0,0,0,0,0E-36,1,1,1,100000000000000000000000,100000.000000000000,-100000.000000000000000000000000000000000000,504999.999958821001704211000000000000000000
