month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2020-09-01,2544470.482682991312,4749,4749,19558,23497
2020-10-01,822013.259505122983,7915,7096,28986,31613
2020-11-01,460985.666966228100,9237,7829,28501,32286
2020-12-01,442115.613781846908,14138,12506,38540,44741
2021-01-01,7732156.063926329411,35124,31718,120286,147025
2021-02-01,79242763.662449029551,86749,70607,450789,596083
2021-03-01,85118584.759918662803,123843,99729,611552,779380
2021-04-01,98129049.285479789609,232055,189071,1453649,1925423
2021-05-01,21180989.818530128563,427598,351278,2613383,2975006
2021-06-01,9001409.441996085535,208670,140724,1066223,1264699
2021-07-01,5921871.309547011475,224010,154980,982287,1514758
2021-08-01,7775445.225679248927,298988,193470,1231189,2019628
2021-09-01,8680617.500491745744,302820,162329,1300350,1858829
2021-10-01,6704342.649306530829,404089,269681,1694747,3502942
2021-11-01,4790654.820036654987,505024,316462,1933169,4087615
2021-12-01,4794884.912443188633,396477,221411,1428489,2794843
2022-01-01,4099560.169448906545,350190,184315,1272239,2369373
2022-02-01,3575788.040146893873,267608,133704,937973,1743029
2022-03-01,2718782.478789489919,249029,123085,823689,1671807
2022-04-01,4170768.637129838475,249887,119561,798496,1521423
2022-05-01,4004814.373447014622,197057,85749,976916,1569785
2022-06-01,4389196.566894386812,213959,88074,976148,1397032
2022-07-01,3566277.170291575254,164840,70755,854891,1132812
2022-08-01,2452966.503095213241,163534,74973,694527,1006519
2022-09-01,4555196.424864309384,197061,67728,645473,961088
2022-10-01,1692073.463986440262,146547,65915,514498,750890
2022-11-01,4283419.304381740178,154499,79180,688705,904715
2022-12-01,1070463.713564704373,151610,77138,441416,615763
2023-01-01,979613.031528940414,149669,79568,524498,737759
2023-02-01,1089767.144792390380,152684,81967,519534,710642
2023-03-01,2839965.819245373864,354799,133482,897218,1196915
2023-04-01,3176944.730486292089,218276,139721,768327,1041519
2023-05-01,2745374.599837336735,332609,248118,994498,1329571
2023-06-01,2237953.539386923026,287377,192527,1024815,1357638
2023-07-01,1417288.539103575790,278956,183993,1029603,1362599
2023-08-01,1728028.408227087817,215579,129250,714667,1015583
2023-09-01,1112573.793749719932,157227,85533,546103,772489
2023-10-01,1253151.819914523304,147090,79241,586907,969859
2023-11-01,1612538.579765114262,191915,106569,926690,1260622
2023-12-01,2587176.177197227609,247825,151303,1221872,1731507
2024-01-01,3011479.404236153497,253247,161152,1263876,1777803
2024-02-01,2078774.264786649807,283384,172152,1309237,1813619
2024-03-01,3835778.030633037741,369287,227128,1958752,2722506
2024-04-01,3302696.450418202912,311799,184901,1827036,2688332
2024-05-01,2286961.576454497004,289093,190295,1932974,2733709
2024-06-01,1604690.869780141829,237664,138538,1768736,2321264
2024-07-01,1633526.497616008290,201475,119009,1984026,2545773
2024-08-01,2374256.196624352892,153991,80844,1973342,2600083
2024-09-01,2703936.610369492079,161881,99797,1409560,1995972
2024-10-01,2697596.189899774941,171136,99915,1731696,2635365
2024-11-01,3237068.715745659434,213573,122778,2380539,3449730
2024-12-01,3317228.754913221940,244451,147981,2392113,3503210
2025-01-01,2607429.842061419021,241465,159143,2407843,3510553
2025-02-01,3841186.125687005431,175531,99584,2206657,3251507
2025-03-01,3281783.874191934632,203818,80537,1852134,2942562
2025-04-01,2670427.500880519397,120182,62406,1755817,2980966
2025-05-01,2602216.725825336547,151283,86262,2543178,4534448
2025-06-01,2520922.910344710860,159943,94942,2795427,4692758
2025-07-01,2679239.690409512776,189845,101164,3570488,5753215
2025-08-01,2238014.451097325647,178623,93389,3574377,6210971
2025-09-01,2443303.080673528954,164804,81503,2834082,4989605
2025-10-01,3151583.256999759207,166429,83071,7203819,12505536
2025-11-01,3026006.573754999624,127730,52471,4651545,7460137
2025-12-01,2933900.255869091913,102568,44327,3432487,5839099
2026-01-01,2722217.567582759089,99065,42868,3444911,5927494
2026-02-01,3445750.143170674225,112158,58716,4629291,7118395
2026-03-01,3562803.820430346338,112633,58974,4167427,6693615
2026-04-01,2637557.560481138571,124468,51504,3115540,5246352
2026-05-01,3359040.624499058329,117178,62516,2828917,4931840
2026-06-01,2650922.158949385817,175336,115995,4106789,6438815
2026-07-01,2298837.891882242521,144618,74247,3487170,5703594
2026-08-01,916814.495967672756,77063,32331,1390159,2482950
