month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2025-08-01,278953852,132204085,290978791833616463172597407604,290978791833.61646317,11332111,17008962,17794951
2025-09-01,331629626,159518034,400500399236771117924195685811,400500399236.77111792,10950928,16219148,17256568
2025-10-01,444450136,203414175,601650710390469019571009958826,601650710390.46901957,10416317,19063643,19750362
2025-11-01,357581686,174722258,331488583579549356536092781831,331488583579.54935654,10767421,17996466,18506036
2025-12-01,332376973,160453700,287108774058038362578430940142,287108774058.03836258,12527918,19992959,20774094
2026-01-01,334743586,169092903,360941757346828541576274595647,360941757346.82854158,14326791,17381768,18195698
2026-02-01,285828908,149755865,300992787445052838675462491225,300992787445.05283868,14001037,16446448,17103184
2026-03-01,330173681,154975818,255806426807409077249653265356,255806426807.40907725,15766564,18859326,20184996
2026-04-01,314806888,159353879,180909138536895223784828150131,180909138536.89522378,16947725,18950565,21089060
2026-05-01,340763774,159008508,205210762410859157696588608039,205210762410.85915770,17555542,21436402,22276517
2026-06-01,393532290,166655361,195721907627041814756513445478,195721907627.04181476,17145493,21518493,22504497
2026-07-01,482826456,175045232,204154336317423255504373401277,204154336317.42325550,18475935,23023790,24329565
2026-08-01,229419452,84898012,135242195499567126956886535219,135242195499.56712696,10203051,11827093,12695622
