month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2024-03-01,6,4,538040891019180881813,538.0408910191808818,6,6,7
2024-04-01,26,15,5969003811758487608428,5969.0038117584876084,16,16,21
2024-05-01,18,11,726250350488129911649,726.2503504881299116,9,12,14
2024-06-01,15,8,28954503386708215484,28.9545033867082155,8,14,15
2024-07-01,9,6,304887922057471258802,304.8879220574712588,6,8,10
2024-09-01,2,2,99798914670682717483,99.7989146706827175,2,2,4
2025-02-01,7,3,129097235937500000000,129.0972359375000000,5,6,9
2025-03-01,56,44,411999842108029,0.00041199984210802900,6,11,13
2025-04-01,1942,999,43960364767219485922186702,43960364.767219485922,244,272,306
2025-05-01,7017,3320,80635325626097018771396344,80635325.626097018771,451,501,553
2025-06-01,14731,6828,176484264475302567955686531,176484264.47530257,662,670,732
2025-07-01,3942,1989,243438054899752881410365410,243438054.89975288,427,392,507
2025-08-01,2789,1457,803473245999782444988659454,803473245.99978244,321,371,444
2025-09-01,5756,4233,1728484477355155920785371344,1728484477.35515592,791,1001,1108
2025-10-01,10344,7579,1794132947085295083346989382,1794132947.08529508,1780,2357,2484
2025-11-01,3950,2260,189435447749493707529922943,189435447.74949371,606,779,880
2025-12-01,7686,5725,216196181468777817304402874,216196181.46877782,1110,1326,1404
2026-01-01,6907,3431,46957386788352128715930169,46957386.788352128716,985,992,1207
2026-02-01,4339,2431,51482638596001958371358225,51482638.596001958371,609,668,787
2026-03-01,3312,1728,19681752318004230191129553,19681752.318004230191,579,601,736
2026-04-01,2495,1130,12950530536345676871605516,12950530.536345676872,433,449,554
2026-05-01,4819,1958,107718116562360063114721997,107718116.56236006,441,476,560
2026-06-01,6893,2739,94573129822086284517561290,94573129.822086284518,451,524,585
2026-07-01,13719,4899,160223628493600601028244573,160223628.49360060,586,622,703
2026-08-01,20235,8035,11401170985360542451630272,11401170.985360542452,358,418,463
