month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2024-03-01,538.0408910191808818,7,7,4,6
2024-04-01,5969.0038117584876084,21,18,15,26
2024-05-01,726.2503504881299116,14,9,11,18
2024-06-01,28.9545033867082155,15,11,8,15
2024-07-01,304.8879220574712588,10,5,6,9
2024-09-01,99.7989146706827175,4,3,2,2
2025-02-01,129.0972359375000000,9,7,3,7
2025-03-01,0.00041199984210802900,13,8,44,56
2025-04-01,43960364.767219485922,306,296,999,1942
2025-05-01,80635325.626097018771,553,469,3320,7017
2025-06-01,176484264.47530257,732,611,6828,14731
2025-07-01,243438054.89975288,507,332,1989,3942
2025-08-01,803473245.99978244,444,259,1457,2789
2025-09-01,1728484477.35515592,1108,940,4233,5756
2025-10-01,1794132947.08529508,2484,2095,7579,10344
2025-11-01,189435447.74949371,880,466,2260,3950
2025-12-01,216196181.46877782,1404,1112,5725,7686
2026-01-01,46957386.788352128716,1207,731,3431,6907
2026-02-01,51482638.596001958371,787,474,2431,4339
2026-03-01,19681752.318004230191,736,430,1728,3312
2026-04-01,12950530.536345676872,554,256,1130,2495
2026-05-01,107718116.56236006,560,308,1958,4819
2026-06-01,94573129.822086284518,585,357,2739,6893
2026-07-01,160223628.49360060,703,465,4899,13719
2026-08-01,11401170.985360542452,463,242,8035,20235
