month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2020-09-01,2293,1709,36514221766217413846868450,36514221.766217413847,279,503,504
2020-10-01,16575,15368,154888385444472954478421776,154888385.44447295,1521,1808,1859
2020-11-01,15598,14803,49218131852551161907833805,49218131.852551161908,1032,1311,1361
2020-12-01,19423,17031,102643299136853047925715584,102643299.13685305,1700,2113,2159
2021-01-01,44129,34082,265495289450102301985693110,265495289.45010230,3776,4515,4617
2021-02-01,259599,212582,2341949913670629188066275122,2341949913.67062919,14990,16560,16715
2021-03-01,348997,238619,35377967322493840769978987101,35377967322.49384077,23789,25197,25832
2021-04-01,666803,540025,122837121050194669037143893331,122837121050.19466904,27333,30376,31210
2021-05-01,1332900,1244664,5062016671257015682527438766,5062016671.25701568,40681,42950,44100
2021-06-01,418120,365303,2251244876045522550952670986,2251244876.04552255,36638,37916,39454
2021-07-01,257798,172406,766118122653110585248751529,766118122.65311059,22523,26011,27512
2021-08-01,354909,177771,921111990291692747254059953,921111990.29169275,24499,33402,35140
2021-09-01,264969,168600,1098947832504313300942895698,1098947832.50431330,26271,30754,34668
2021-10-01,278828,213959,1045774637492566262777882410,1045774637.49256626,28108,39166,41309
2021-11-01,521285,425103,4403901504192886609702082335,4403901504.19288661,43827,57239,60138
2021-12-01,371254,304374,6061442599485920200443505256,6061442599.48592020,40860,44818,50806
2022-01-01,253650,209751,1927323331107922381099743348,1927323331.10792238,29340,33329,36747
2022-02-01,158796,134542,964605976301958251428267844,964605976.30195825,20355,24606,27053
2022-03-01,176544,146769,1618752798169365167125295802,1618752798.16936517,25242,31228,33940
2022-04-01,146640,122209,1257332606899668575101539191,1257332606.89966858,23666,30936,34727
2022-05-01,191531,148738,1594032671313229687961118215,1594032671.31322969,32027,32118,41764
2022-06-01,102950,84585,700825093218004582266967021,700825093.21800458,19956,19272,25041
2022-07-01,86645,67918,156866286407022622975317468,156866286.40702262,15357,18283,20469
2022-08-01,81009,60990,188647133884022040283165019,188647133.88402204,14173,16109,18420
2022-09-01,96804,77433,414797150132990171689116895,414797150.13299017,24163,16681,27388
2022-10-01,72522,57837,183204539667826182209879769,183204539.66782618,16594,18175,19893
2022-11-01,98414,73846,667497692924580201967748120,667497692.92458020,20243,22374,24740
2022-12-01,61294,46164,339021274804896585009739187,339021274.80489659,12056,13632,16147
2023-01-01,64935,50561,327414558748748729382596880,327414558.74874873,11419,13181,14849
2023-02-01,75446,56116,475231758740087504427645324,475231758.74008750,11459,12465,15102
2023-03-01,112352,75540,581073108942693788525189278,581073108.94269379,14556,16130,19103
2023-04-01,50963,36542,148480451687957823889004849,148480451.68795782,7973,9277,10943
2023-05-01,59730,41163,143267375366508963860097141,143267375.36650896,10037,13923,16529
2023-06-01,61810,42012,168257948409454047879647253,168257948.40945405,11494,13064,15938
2023-07-01,55956,37741,78363749865476418712781903,78363749.865476418713,10458,12813,14257
2023-08-01,51924,34069,47922221599175006030441784,47922221.599175006030,8864,10237,11906
2023-09-01,40449,26928,38687412803976416712722099,38687412.803976416713,7057,9045,10617
2023-10-01,46841,32395,41672192386018060618482049,41672192.386018060618,7272,9606,10970
2023-11-01,76532,50757,59398954134763483221918850,59398954.134763483222,8236,10793,12150
2023-12-01,107297,70195,78943600925684645197764772,78943600.925684645198,11619,14343,16134
2024-01-01,183795,103566,100419459882288526026704473,100419459.882288526027,18764,30137,31714
2024-02-01,133310,85370,113562521786474526534220266,113562521.78647453,19205,21803,24517
2024-03-01,178369,125426,175851311078836733801521199,175851311.07883673,33917,28890,40038
2024-04-01,203852,133434,119788128325890336863363771,119788128.32589034,17930,20859,23083
2024-05-01,168613,108744,83896289780001990586661614,83896289.780001990587,10839,12869,14560
2024-06-01,138036,109881,75611715026448057675802265,75611715.026448057676,9118,9689,11261
2024-07-01,169026,137708,61776161933160791909810599,61776161.933160791910,9680,9235,11832
2024-08-01,133050,100954,70232333369083486325545469,70232333.369083486326,8275,9115,10501
2024-09-01,125928,87446,58765947155165109010525106,58765947.155165109011,7541,8055,9249
2024-10-01,145911,94726,68002313167019130971578941,68002313.167019130972,7209,8144,9169
2024-11-01,173599,112576,117223270234192755355150814,117223270.23419276,9690,9856,11946
2024-12-01,141646,92639,126287862546703380038373865,126287862.54670338,9779,10299,11762
2025-01-01,110343,73518,68874945966441672289605530,68874945.966441672290,8352,8603,9923
2025-02-01,104956,69171,52479241064359539566820134,52479241.064359539567,6505,6844,7804
