month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2020-09-01,23497,19558,2544470482682991311768986,2544470.482682991312,2555,4748,4749
2020-10-01,31613,28986,822013259505122983496542,822013.259505122983,4264,7763,7915
2020-11-01,32286,28501,460985666966228100078454,460985.666966228100,3615,8907,9237
2020-12-01,44741,38540,442115613781846908192755,442115.613781846908,5614,13716,14138
2021-01-01,147025,120286,7732156063926329411188602,7732156.063926329411,13123,34243,35124
2021-02-01,596083,450789,79242763662449029551493530,79242763.662449029551,63730,77116,86749
2021-03-01,779380,611552,85118584759918662803045541,85118584.759918662803,90971,120156,123843
2021-04-01,1925423,1453649,98129049285479789609302913,98129049.285479789609,173643,225131,232055
2021-05-01,2975006,2613383,21180989818530128563350371,21180989.818530128563,297211,411749,427598
2021-06-01,1264699,1066223,9001409441996085535293399,9001409.441996085535,145538,192689,208670
2021-07-01,1514758,982287,5921871309547011475366901,5921871.309547011475,146189,211554,224010
2021-08-01,2019628,1231189,7775445225679248926719979,7775445.225679248927,173908,276665,298988
2021-09-01,1858829,1300350,8680617500491745743529263,8680617.500491745744,211453,247961,302820
2021-10-01,3502942,1694747,6704342649306530828949757,6704342.649306530829,237262,375279,404089
2021-11-01,4087615,1933169,4790654820036654986968877,4790654.820036654987,301624,467287,505024
2021-12-01,2794843,1428489,4794884912443188633354765,4794884.912443188633,207017,363049,396477
2022-01-01,2369373,1272239,4099560169448906545428747,4099560.169448906545,172655,326469,350190
2022-02-01,1743029,937973,3575788040146893873031226,3575788.040146893873,137053,243960,267608
2022-03-01,1671807,823689,2718782478789489919288662,2718782.478789489919,130221,227571,249029
2022-04-01,1521423,798496,4170768637129838475230602,4170768.637129838475,126845,230105,249887
2022-05-01,1569785,976916,4004814373447014621569274,4004814.373447014622,105474,180096,197057
2022-06-01,1397032,976148,4389196566894386812130851,4389196.566894386812,118994,184478,213959
2022-07-01,1132812,854891,3566277170291575253846059,3566277.170291575254,91388,147258,164840
2022-08-01,1006519,694527,2452966503095213240788701,2452966.503095213241,92095,147451,163534
2022-09-01,961088,645473,4555196424864309384037784,4555196.424864309384,108468,162599,197061
2022-10-01,750890,514498,1692073463986440261975568,1692073.463986440262,73525,133699,146547
2022-11-01,904715,688705,4283419304381740177677418,4283419.304381740178,80690,140687,154499
2022-12-01,615763,441416,1070463713564704372601231,1070463.713564704373,97821,121107,151610
2023-01-01,737759,524498,979613031528940413790875,979613.031528940414,82165,135632,149669
2023-02-01,710642,519534,1089767144792390380446000,1089767.144792390380,83507,132920,152684
2023-03-01,1196915,897218,2839965819245373864351397,2839965.819245373864,276691,199937,354799
2023-04-01,1041519,768327,3176944730486292089140681,3176944.730486292089,134978,200248,218276
2023-05-01,1329571,994498,2745374599837336734637163,2745374.599837336735,217461,313951,332609
2023-06-01,1357638,1024815,2237953539386923025859313,2237953.539386923026,169338,261712,287377
2023-07-01,1362599,1029603,1417288539103575790128999,1417288.539103575790,150302,260045,278956
2023-08-01,1015583,714667,1728028408227087817080836,1728028.408227087817,121194,194655,215579
2023-09-01,772489,546103,1112573793749719932036855,1112573.793749719932,97905,136376,157227
2023-10-01,969859,586907,1253151819914523304204290,1253151.819914523304,90998,132609,147090
2023-11-01,1260622,926690,1612538579765114262149490,1612538.579765114262,115641,172866,191915
2023-12-01,1731507,1221872,2587176177197227609409756,2587176.177197227609,157929,226410,247825
2024-01-01,1777803,1263876,3011479404236153497018400,3011479.404236153497,161366,236412,253247
2024-02-01,1813619,1309237,2078774264786649807309598,2078774.264786649807,186078,261968,283384
2024-03-01,2722506,1958752,3835778030633037740685162,3835778.030633037741,259530,333599,369287
2024-04-01,2688332,1827036,3302696450418202911871018,3302696.450418202912,204999,277340,311799
2024-05-01,2733709,1932974,2286961576454497004165964,2286961.576454497004,152999,264974,289093
2024-06-01,2321264,1768736,1604690869780141828626280,1604690.869780141829,128138,213026,237664
2024-07-01,2545773,1984026,1633526497616008289579123,1633526.497616008290,116361,181365,201475
2024-08-01,2600083,1973342,2374256196624352891794118,2374256.196624352892,94909,134488,153991
2024-09-01,1995972,1409560,2703936610369492078995074,2703936.610369492079,94635,146081,161881
2024-10-01,2635365,1731696,2697596189899774940902661,2697596.189899774941,102879,149928,171136
2024-11-01,3449730,2380539,3237068715745659433793045,3237068.715745659434,124381,185358,213573
2024-12-01,3503210,2392113,3317228754913221939748587,3317228.754913221940,142653,214530,244451
2025-01-01,3510553,2407843,2607429842061419020963280,2607429.842061419021,131191,218353,241465
2025-02-01,3251507,2206657,3841186125687005430650884,3841186.125687005431,97152,152640,175531
2025-03-01,2942562,1852134,3281783874191934632354385,3281783.874191934632,112506,154763,203818
2025-04-01,2980966,1755817,2670427500880519396733973,2670427.500880519397,70773,98963,120182
2025-05-01,4534448,2543178,2602216725825336546973427,2602216.725825336547,85103,131686,151283
2025-06-01,4692758,2795427,2520922910344710859585306,2520922.910344710860,96308,139669,159943
2025-07-01,5753215,3570488,2679239690409512775584974,2679239.690409512776,112913,157490,189845
2025-08-01,6210971,3574377,2238014451097325646518607,2238014.451097325647,106506,151496,178623
2025-09-01,4989605,2834082,2443303080673528953657828,2443303.080673528954,108743,136913,164804
2025-10-01,12505536,7203819,3151583256999759207206520,3151583.256999759207,106299,142686,166429
2025-11-01,7460137,4651545,3026006573754999623907832,3026006.573754999624,77511,105966,127730
2025-12-01,5839099,3432487,2933900255869091913237373,2933900.255869091913,65923,87154,102568
2026-01-01,5927494,3444911,2722217567582759088557984,2722217.567582759089,62276,85675,99065
2026-02-01,7118395,4629291,3445750143170674225107246,3445750.143170674225,69745,102862,112158
2026-03-01,6693615,4167427,3562803820430346337552782,3562803.820430346338,78467,100058,112633
2026-04-01,5246352,3115540,2637557560481138570745142,2637557.560481138571,91484,92202,124468
2026-05-01,4931840,2828917,3359040624499058329307671,3359040.624499058329,78361,106875,117178
2026-06-01,6438815,4106789,2650922158949385816627473,2650922.158949385817,72256,164167,175336
2026-07-01,5703594,3487170,2298837891882242520890058,2298837.891882242521,103994,117418,144618
2026-08-01,2482950,1390159,916814495967672756337132,916814.495967672756,49281,66069,77063
