month,symbol,token_volume,transfer_count,active_addresses,newly_adopted_addresses,genius_qualifying_transfer_volume,average_transfer_size,volume_per_active_address,transfers_per_active_address
2019-12-01,DAI,795709648.9082234,155660,22943,19737,795709647.1672695,5111.8440650601915,34682.022791623735,6.7846401952665305
2020-01-01,DAI,1455899478.0368948,276353,38470,30289,1455899474.7914362,5268.2600687940285,37845.060515645826,7.183597608526124
2020-02-01,DAI,3605903612.273504,438153,51577,36525,3605903607.913126,8229.781852259659,69913.01572936587,8.495123795490239
2020-03-01,DAI,2646707454.327278,453944,54808,35455,2646707449.220807,5830.471267867418,48290.53157070643,8.282440519632171
2020-04-01,DAI,1669802318.3997524,311545,47325,30808,1669802313.238397,5359.746788548675,35283.72569254627,6.583095615425251
2020-05-01,DAI,1647941311.398428,256938,58872,41749,1647941308.2701359,6413.770280262694,27991.93693773658,4.364349775784754
2020-06-01,DAI,2118390541.2834315,310625,70943,46450,2118390538.4162116,6819.768332929454,29860.458978101175,4.378515145962251
2020-07-01,DAI,13457907980.959568,534328,100475,67180,13457907976.166864,25186.604438035934,133942.8512660818,5.318019407812889
2020-08-01,DAI,12355001851.14551,525521,107344,70830,12355001846.548613,23510.005968455327,115097.27466039565,4.8956718586972725
2020-09-01,DAI,25021149995.792984,614170,121086,80646,25021149990.48645,40739.77887309124,206639.49586073522,5.072180103397585
2020-10-01,DAI,9384983479.248243,478153,122546,73346,9384983475.637215,19627.57417738091,76583.35220446398,3.9018246209586605
2020-11-01,DAI,12489309473.756937,544005,121604,71844,12489309469.057821,22958.078453429327,102704.75867370264,4.473578171770665
2020-12-01,DAI,16078082809.827564,806094,149992,92364,16078082804.422117,19945.667384228287,107192.93568875383,5.374246626486746
2021-01-01,DAI,37086418528.06861,930077,182240,118751,37086418525.35616,39874.56793938154,203503.17453944584,5.103583187006146
2021-02-01,DAI,72852714898.64793,816530,181378,126700,72852714897.26988,89222.337081638,401662.3565076687,4.501813891431155
2021-03-01,DAI,66048667409.5764,843480,168614,111351,66048667407.988464,78304.9597002756,391715.2040137616,5.002431589310496
2021-04-01,DAI,173882834214.38797,1158387,179179,116627,173882834213.17853,150107.72238740468,970442.0396050205,6.464970783406538
2021-05-01,DAI,96371362774.47034,2000523,186107,115262,96371362773.3024,48173.08412515247,517827.71617655613,10.749316253553063
2021-06-01,DAI,59928366697.25491,1072937,181712,90966,59928366694.10708,55854.506549878584,329798.6192285315,5.904601787443867
2021-07-01,DAI,48523683263.177635,760359,128392,66609,48523683259.7821,63816.806613431414,377933.85306855285,5.922168047853448
2021-08-01,DAI,35908269819.16361,778113,129715,70283,35908269818.018265,46147.885741554586,276824.34428681043,5.998635470068997
2021-09-01,DAI,38829734216.798004,626604,121544,65929,38829734215.77872,61968.5386875582,319470.59679456,5.155367603501612
2021-10-01,DAI,57689076187.8928,663277,132415,78799,57689076186.76817,86975.84295365009,435668.73985494697,5.009077521428841
2021-11-01,DAI,57492256839.42564,869527,157974,101290,57492256838.93759,66119.00129488514,363934.931314176,5.5042412042488005
2021-12-01,DAI,233516391518.41568,707622,141297,75471,233516391517.76965,330001.5990426664,1652663.478477361,5.00804687997622
2022-01-01,DAI,53786271931.820564,528709,103719,51729,53786271931.33218,101731.33412015339,518576.8464005685,5.097513473905456
2022-02-01,DAI,37876806402.47589,393964,90825,45426,37876806402.04889,96142.81102346633,417030.62375420745,4.337616295072943
2022-03-01,DAI,38868484649.057686,460947,114103,61542,38868484648.23113,84323.11013680778,340643.84502649086,4.0397447919861875
2022-04-01,DAI,35004275908.034615,375418,98517,50751,35004275907.349434,93240.80333747831,355312.0365828701,3.81069257082534
2022-05-01,DAI,76530185467.81741,515673,120545,54348,76530185467.2144,148408.36240643664,634868.1858875724,4.277846447384794
2022-06-01,DAI,101307746804.9028,445403,103798,41813,101307746804.24986,227451.8734814311,976008.6591736141,4.291055704348832
2022-07-01,DAI,147402602049.70038,360924,86416,37203,147402602047.66354,408403.43686666316,1705732.7583977547,4.176587668950194
2022-08-01,DAI,241373552991.0025,394639,83839,36077,241373552988.84933,611631.2705760184,2879012.786304733,4.707105285129832
2022-09-01,DAI,193768743066.32104,446094,95011,37425,193768743064.099,434367.51685541385,2039434.8345593777,4.695182663060066
2022-10-01,DAI,82111812015.14015,310948,72416,35005,82111812013.1725,264069.2720749852,1133890.466404388,4.293912947414936
2022-11-01,DAI,112249357843.14314,482753,101631,50452,112249357835.87883,232519.234133975,1104479.5175009903,4.750056577225453
2022-12-01,DAI,21610698723.3606,314874,85134,44439,21610698715.18302,68632.84588496675,253843.33783635913,3.6985693142575236
2023-01-01,DAI,18535835560.633064,351068,95340,51721,18535835556.750095,52798.41955618312,194418.24586357316,3.6822739668554645
2023-02-01,DAI,18144390939.612732,297956,91095,45538,18144390938.146927,60896.20929985275,199180.97524137146,3.270827158460947
2023-03-01,DAI,50342154858.04473,463527,102189,50710,50342154854.4541,108606.73672613267,492637.7091276432,4.535977453541967
2023-04-01,DAI,19088732801.650116,223550,55368,23679,19088732800.019257,85389.09774108368,344761.10391652427,4.037530703655541
2023-05-01,DAI,15408919558.152508,229787,61788,34424,15408919557.107512,67057.40340884171,249383.69194912456,3.718958373794264
2023-06-01,DAI,19024044058.968296,240057,76836,29072,19024044057.051064,79248.02883086543,247592.84787037713,3.124277682336405
2023-07-01,DAI,32765732964.298798,201009,55238,28430,32765732963.080418,163006.2980417813,593173.7746532966,3.6389623085557044
2023-08-01,DAI,27606914999.25546,212882,54751,26714,27606914998.205738,129681.77205308921,504226.68077761977,3.888184690690581
2023-09-01,DAI,27316503437.779114,181692,48830,21585,27316503436.05779,150345.1084035499,559420.5086581837,3.72090927708376
2023-10-01,DAI,68858787773.49458,228511,51934,24243,68858787771.92963,301336.86243519845,1325890.3179707818,4.4000269572919475
2023-11-01,DAI,91077321897.19778,237159,49489,22610,91077321896.20471,384034.853816236,1840354.864660789,4.792155832609267
2023-12-01,DAI,80496835968.58815,295948,54864,26544,80496835967.68648,271996.5533393923,1467206.838155952,5.394211140274132
2024-01-01,DAI,163361785402.8085,418141,74544,43439,163361785400.99487,390685.8820373866,2191481.3452834366,5.609317986692424
2024-02-01,DAI,117361658081.11171,301831,59849,31832,117361658079.91153,388832.35346903244,1960962.7242077847,5.043208742000702
2024-03-01,DAI,113695671408.40883,388773,80794,41460,113695671407.51555,292447.4472443188,1407229.1433572893,4.811904349332871
2024-04-01,DAI,384389431991.92316,406182,59354,30563,384389431989.824,946347.7751102314,6476217.8116373485,6.843380395592546
2024-05-01,DAI,231284444849.09995,362470,48352,22051,231284444846.52826,638078.8612754939,4783348.048666031,7.496484116479153
2024-06-01,DAI,228649655056.2626,298884,42763,18749,228649655054.3336,765011.3591036442,5346903.983730389,6.989313191310245
2024-07-01,DAI,317350711318.32794,366294,44643,19978,317350711316.22943,866382.4996211497,7108633.185904351,8.2049593441301
2024-08-01,DAI,466571406351.60345,395878,53904,23582,466571406342.94775,1178573.7180215819,8655598.96021823,7.344130305728703
2024-09-01,DAI,205087319884.9792,301654,42608,20457,205087319881.37936,679876.0165002929,4813352.419380848,7.079750281637251
2024-10-01,DAI,107015290446.48904,299428,40617,19783,107015290441.98701,357399.075710979,2634741.375445972,7.371987098997956
2024-11-01,DAI,120286267920.92807,370017,48300,22262,120286267919.1732,325083.0851533124,2490398.9217583453,7.660807453416149
2024-12-01,DAI,85742738755.47293,347926,50017,24091,85742738754.07074,246439.58414740703,1714271.9226557557,6.956154907331507
2025-01-01,DAI,87079128473.78336,296673,42653,20386,87079128471.64365,293518.88601808605,2041571.0143198217,6.955501371533069
2025-02-01,DAI,128798122113.47112,404654,50685,27356,128798122107.56374,318291.9781036731,2541148.7050107745,7.9837032652658575
2025-03-01,DAI,180932082356.8522,464459,54900,28589,180932082347.1769,389554.47595412494,3295666.3452978544,8.46009107468124
2025-04-01,DAI,220112376052.7544,408896,49429,25030,220112376041.48224,538308.9490762498,4453101.945270072,8.272390701814723
2025-05-01,DAI,261524858170.01193,428668,48459,26496,261524858138.0955,610087.1960073891,5396827.383355248,8.845993520295508
2025-06-01,DAI,228640893823.98962,377484,51139,29205,228640893793.93582,605696.9137604132,4470969.198146026,7.3815287745165135
2025-07-01,DAI,151983937855.0679,460866,63200,40878,151983937819.79742,329779.01997499797,2404809.1432763906,7.292183544303797
2025-08-01,DAI,72722989761.64969,562704,82603,51919,72722989689.92929,129238.44452843642,880391.6293796798,6.812149679793712
2025-09-01,DAI,70942208014.07532,545443,81000,52365,70942207960.25804,130063.4676038707,875829.7285688311,6.733864197530864
2025-10-01,DAI,67640737175.09596,725220,100303,66870,67640737140.54593,93269.26607173814,674364.0486834488,7.2302922145897925
2025-11-01,DAI,61115794614.37798,686421,90164,56238,61115794548.36897,89035.43823450764,677829.2291200255,7.613027372343729
2025-12-01,DAI,55560165530.288445,670002,109315,78680,55560165182.72671,82925.37213728721,508257.4718043127,6.129094817728583
2026-01-01,DAI,54239427449.21942,657551,153668,120238,54239427120.25993,82487.02704468541,352965.0119037107,4.279036624411068
2026-02-01,DAI,39301342178.127815,777429,133372,100161,39301342029.31005,50552.96628928179,294674.61069885595,5.829027082146178
2026-03-01,DAI,54702500588.27764,805555,133787,96696,54702500405.44191,67906.59905958241,408877.5485531303,6.021175450529573
2026-04-01,DAI,42846846653.61669,642240,140916,60211,42846846570.07719,66714.69632859551,304059.4868830842,4.557608788214255
2026-05-01,DAI,40884554605.32183,435097,77974,44460,40884554494.71505,93966.52814134561,524335.7350568373,5.5800266755585195
2026-06-01,DAI,35393594227.64741,530658,67092,46305,35393594120.7748,66697.56061488719,527538.21957383,7.9094079771060635
2017-11-01,ETH,15.01038189894762,11,20,20,15.01038189894762,1.3645801726316018,0.750519094947381,0.55
2017-12-01,ETH,366073563.93590546,18325647,6296296,6296279,366073563.93590546,19.976023980812545,58.14109818469549,2.9105440722608975
2018-01-01,ETH,373326941.5657011,24620587,8808768,7201791,373326941.5657011,15.16320230568431,42.381288911877476,2.795009131810487
2018-02-01,ETH,138056590.26580673,13476832,4630787,3049401,138056590.26580673,10.243994305620692,29.8127705432806,2.9102681682400853
2018-03-01,ETH,55042395.400594816,11198428,3973209,2354298,55042395.400594816,4.915189471289614,13.85338536195675,2.818484504590622
2018-04-01,ETH,50926972.843985945,10699408,3643065,2195262,50926972.843985945,4.759793517920426,13.97915569554371,2.9369248146821425
2018-05-01,ETH,62097010.84545974,12977177,4584223,2709450,62097010.84545974,4.7850939264725865,13.545809365176986,2.8308345820000467
2018-06-01,ETH,62706347.43266928,11080224,4023280,2245562,62706347.43266928,5.65930322642117,15.5858770537147,2.75402755960311
2018-07-01,ETH,45207513.11418224,9605136,3226553,1798308,45207513.11418224,4.706597919507047,14.011086479652509,2.976903215288886
2018-08-01,ETH,47399409.23996093,9897936,3235065,1789673,47399409.23996093,4.788817511040779,14.65176410364581,3.05957871016502
2018-09-01,ETH,59721313.01472348,8568261,2620389,1262965,59721313.01472348,6.970062304909185,22.791010424300925,3.2698431416098908
2018-10-01,ETH,52219623.35758524,8496235,2640156,1324774,52219623.35758524,6.146207509277373,19.77899160412689,3.2180806740207775
2018-11-01,ETH,89988328.92927147,8325027,2509444,1343781,89988328.92927147,10.809373822964355,35.85986733685688,3.317478692491245
2018-12-01,ETH,101443351.58890016,8336240,2669252,1409557,101443351.58890016,12.168957658236828,38.00441156882159,3.123062191205626
2019-01-01,ETH,73702157.12710838,7798949,2466777,1259500,73702157.12710838,9.450267866491803,29.877916458240197,3.161594663806254
2019-02-01,ETH,53184157.67834679,6112618,1898799,962243,53184157.67834679,8.700716726997628,28.009366804146616,3.219202243102087
2019-03-01,ETH,68697269.00728497,8166014,2640334,1451287,68697269.00728497,8.412582810571347,26.01840108383446,3.092795835678365
2019-04-01,ETH,81674340.83416097,9473840,3274372,1798627,81674340.83416097,8.621038653192471,24.943513087138836,2.893330385185312
2019-05-01,ETH,96914027.71528739,10704589,3841749,2556488,96914027.71528739,9.053502914991634,25.2265381510576,2.7863842744541616
2019-06-01,ETH,76022968.26436521,10734685,4145383,2494324,76022968.26436521,7.081993394716772,18.339190435326532,2.5895520389792694
2019-07-01,ETH,61467918.85137487,8851288,3293390,1835173,61467918.85137487,6.94451687159822,18.664026687205244,2.687591812691482
2019-08-01,ETH,56881416.901696905,8576306,3194419,1913180,56881416.901696905,6.632391253495025,17.80649842794477,2.6847780457103467
2019-09-01,ETH,57218694.3951718,7429220,2733258,1564751,57218694.3951718,7.701844122959314,20.934245649394168,2.718082230071219
2019-10-01,ETH,48176054.63655913,7055385,2808349,1695451,48176054.63655913,6.828267293217752,17.15458250970913,2.512289248950184
2019-11-01,ETH,44413556.253942095,6712459,2584807,1509038,44413556.253942095,6.616585107475829,17.182542547254823,2.5968898258167825
2019-12-01,ETH,42575178.506056614,5944001,2322470,1371552,42575178.506056614,7.162713886834241,18.331852943657665,2.559344577109715
2020-01-01,ETH,41295502.560624145,6422996,2354347,1279545,41295502.560624145,6.4293209213619535,17.540108811752958,2.728143302580291
2020-02-01,ETH,52636343.012861505,7225603,2942804,1545343,52636343.012861505,7.284699008907839,17.88645897343537,2.4553463295550775
2020-03-01,ETH,89925019.48885678,8045181,3255291,1963470,89925019.48885678,11.177501101449026,27.624264463255905,2.4714168410750377
2020-04-01,ETH,58579515.43133919,9030603,3682672,2302523,58579515.43133919,6.48677784100787,15.90679686687796,2.452187705014185
2020-05-01,ETH,59616862.54612557,10794445,4303402,2857955,59616862.54612557,5.522920589815,13.853426323203262,2.5083515321134304
2020-06-01,ETH,60073550.35838723,11272303,4552888,2880700,60073550.35838723,5.329305853328041,13.1946031526335,2.4758577412842135
2020-07-01,ETH,76433043.49426626,13859022,5064615,3131135,76433043.49426626,5.515038759175522,15.091580207827496,2.736441368198767
